dataset_id,diameter [mm],tensile strength [MPa]
44,3.933333333,14.61632865
44,3.683333333,29.16349617
44,4.275,16.14691623
44,1.341666667,12.80686686
44,1.625,17.34750999
44,0.825,14.68659483
44,1.108333333,12.86979621
44,1.933333333,12.03916837
44,2.7,4.611877978
44,1.466666667,6.681587574
44,1.825,5.027694916
44,4.45,5.65549891
44,4.35,8.191126631
44,2.611111111,5.613973381
44,1.841666667,9.943145306
44,5.222222222,19.72030956
44,6.133333333,18.21994924
44,8.166666667,13.81659569
44,5.977777778,9.63477074
45,0.65,10.91821745
45,1.02,9.977625921
45,1.17,7.504198003
45,1.19,12.29452548
45,1.37,8.519016571
45,1.21,7.210183092
45,2.03,14.5747909
45,1.95,8.458127784
45,1.81,7.338781577
45,1.9,9.224461788
45,3.8,3.016449088
45,1.41,9.878637884
45,1.55,7.510125947
45,2.45,5.603738824
45,1.43,7.666584437
45,1.03,5.207452526
45,1.66,3.386403187
45,1,9.632057156
45,0.81,16.70095949
45,1.19,5.930575551
45,1.25,8.574096953
45,1.2,13.8986475
45,0.97,17.87055099
45,1.94,6.323233163
45,1.42,13.21165989
45,1.96,11.05367869
45,1.31,19.39054572
45,1.31,11.50745606
45,2.74,9.166015461
45,2.03,7.967750098
45,1.94,12.66710285
45,2.81,9.817010514
45,2.31,8.787478862
45,3.89,3.725034059
45,2.59,4.621593249
45,1.02,19.98829439
45,1.83,4.405335067
45,2.02,3.292624173
45,1.17,6.737780161
45,1.23,10.28084756
45,1.03,13.37567605
45,1.53,7.967197595
45,1.33,9.031226507
45,1.92,10.5491958
45,1.94,6.272149314
45,1.99,11.75434068
46,0.189642041,161.1292074
46,0.239908606,119.4353963
46,0.109672506,133.9847991
46,0.10053313,102.062975
46,0.150799695,94.02823018
46,0.219345011,75.35287731
46,0.329017517,68.40390879
46,0.299314547,54.07166124
46,0.219345011,59.28338762
46,0.24219345,50.16286645
46,0.180502666,48.85993485
46,0.239908606,41.25950054
46,0.210205636,35.39630836
46,0.121096725,36.48208469
46,0.159939071,31.05320304
46,0.178217822,28.88165038
46,0.20106626,27.57871878
46,0.219345011,23.88707926
46,0.27189642,16.93811075
46,0.249047982,17.15526602
46,0.319878142,23.0184582
46,0.399847677,26.92725299
46,0.381568926,29.09880565
46,0.399847677,32.79044517
46,0.361005331,34.31053203
46,0.420411272,41.04234528
46,0.518659558,38.65363735
46,0.509520183,31.48751357
46,0.580350343,30.61889251
46,0.598629094,33.00760043
46,0.600913938,19.76112921
46,0.62604722,22.58414767
46,0.635186596,26.92725299
46,0.669459254,30.83604777
46,0.690022848,34.09337676
46,0.731150038,32.35613464
46,0.719725819,28.23018458
46,0.73800457,19.10966341
46,0.728865194,9.554831705
46,0.769992384,12.1606949
46,0.829398324,14.98371336
46,0.859101295,17.37242128
46,0.881949733,15.20086862
46,0.779131759,24.75570033
46,0.829398324,23.669924
46,0.820258949,29.31596091
46,0.769992384,40.82519001
46,0.628332064,42.99674267
46,0.900228484,36.91639522
46,0.90936786,24.53854506
46,0.961919269,27.79587405
46,0.9687738,26.27578719
46,0.98019802,20.62975027
46,1.00990099,19.10966341
46,1.041888804,18.24104235
46,1.019040366,13.02931596
46,1.128712871,18.02388708
46,1.162985529,19.97828447
46,1.160700685,22.3669924
46,1.108149276,23.23561346
46,1.119573496,25.19001086
46,1.053313024,28.23018458
46,1.03960396,27.57871878
46,1.071591775,33.2247557
46,1.220106626,24.10423453
46,1.229246002,27.14440825
46,1.240670221,27.57871878
46,1.300076161,26.49294245
46,1.320639756,17.58957655
46,1.261233816,15.63517915
46,1.229246002,14.54940282
46,1.210967251,11.5092291
46,1.380045697,19.54397394
46,1.450875857,17.80673181
46,1.498857578,20.62975027
46,1.50571211,18.02388708
46,1.528560548,16.06948969
46,1.569687738,16.50380022
46,1.501142422,12.37785016
46,1.658796649,17.80673181
46,1.74790556,20.19543974
46,1.759329779,13.89793702
46,2.638994669,13.24647123
46,0.651180503,22.80130293
46,0.651180503,27.14440825
46,0.610053313,34.5276873
47,2.196903947,65.62564763
47,1.496706126,59.94729802
47,1.578183188,42.7189751
47,1.808697837,41.80153861
47,2.104625239,42.25837285
47,2.2142745,42.25787044
47,1.995553741,40.15119792
47,1.491945866,37.31272647
47,1.743963325,37.95303796
47,1.558514146,34.47164254
47,2.194806418,33.27743273
47,5.005294062,20.61850724
47,6.487091406,15.02179797
47,5.009313279,5.956404057
47,1.782309166,18.0674098
47,2.1000157,19.07397243
47,1.8905517,23.19864351
48,3.51666405,51.14079191
48,3.509693221,36.57037712
48,5.005344302,20.43523095
48,3.404113417,21.72550005
48,3.503048953,20.80866644
48,3.196859987,17.78601438
48,3.505787044,10.82010864
48,3.505284642,12.65287154
48,0.894212956,57.8423839
48,0.690915942,79.46989041
48,0.800150721,40.9814174
48,0.780808239,31.54278896
48,1.098941816,30.99150312
48,0.882180425,21.7370553
48,0.706641128,22.10441172
48,0.68581656,18.07243382
48,0.576870663,15.50706817
48,2.499098816,3.218764719
49,0.690840582,79.74480485
49,1.493038591,73.32646717
49,1.285157158,71.67793513
49,1.088642572,68.56314253
49,0.579269633,46.75562533
49,2.081238421,47.57348573
49,1.774773134,45.55885327
49,1.402769492,42.6281408
49,1.493528433,31.53952335
49,2.392426288,32.36014695
49,1.996432945,36.94386284
49,2.599101956,38.40730995
49,2.723182717,25.76069331
49,2.854912551,25.21026156
49,4.400439602,27.12757874
49,0.63806324,32.27654724
49,0.811316608,40.248262
49,1.495764122,23.38372845
49,1.69283135,24.48248187
49,2.000803843,20.99882564
50,1.615134864,67.91926398
50,1.794115615,54.99748171
50,1.291160863,49.7764185
50,0.403529375,47.85608692
50,0.493886394,38.23367978
50,3.314484881,28.69040098
50,4.599415958,21.26183314
50,4.501635947,17.96331209
50,5.006977109,14.47875153
50,4.50477596,6.508543976
50,4.899789619,5.498715735
50,5.009237919,6.231318492
50,5.491569065,6.687298647
50,5.491996106,5.129450184
50,5.491016422,8.703337834
50,5.99520206,9.434131943
50,6.193299212,6.775721418
50,6.489578296,5.949621628
50,6.993336892,8.238264201
50,7.508939618,7.319521462
50,7.991220523,7.958777907
50,9.494520677,3.919816623
50,9.98814331,3.184450655
50,12.00579018,2.808653876
50,12.00548874,3.908311615
50,15.0101548,2.886526203
50,3.902709831,2.845781392
50,3.605727384,6.237749239
50,3.397192828,6.971808962
50,2.990812321,9.447897761
50,3.034621785,9.63097309
50,3.200527522,4.406845229
50,3.310277263,4.039790247
50,2.904424279,4.591478004
50,2.487581248,5.234854146
50,2.498747135,4.501698747
50,1.796564826,6.062762584
50,3.81200113,13.75112255
50,3.998530474,13.29207775
50,4.185009577,13.01630923
50,4.294734198,12.74089239
50,4.513957359,13.01480202
50,4.492203347,12.37343549
50,4.996916507,11.17982856
50,5.106892329,9.98803027
50,5.008735517,8.064081389
50,3.504581279,15.2187396
50,2.496310485,13.3905988
50,2.243941345,14.03322134
50,2.002562251,14.58415549
50,1.793927214,15.6847678
50,2.200634283,12.01738311
50,2.299620058,10.91727321
50,2.298112852,16.41556191
50,2.29763557,18.15668666
50,2.177222344,17.42413414
50,2.418425597,17.514667
50,2.078060728,19.16571106
50,1.803108613,22.19102584
50,1.506804409,23.10876378
50,1.594624297,22.74180928
50,1.505975445,26.13282256
50,1.297365529,27.14179672
50,1.089031934,27.14275128
50,0.791848526,31.26782428
50,0.999780199,32.73308004
50,2.017408233,40.42601187
50,0.283731592,84.87839985
50,0.905316042,17.33832386
50,1.288535812,19.35260464
50,0.904260998,21.18712595
50,0.697484849,15.50651553
50,2.19772035,22.64740792
50,1.999145916,27.0469432
50,7.509115458,6.678054448
51,10.40874915,3.033707865
51,9.703349282,6.539325843
51,9.301435407,3.707865169
51,8.801093643,4.921348315
51,8.30075188,6.134831461
51,8.09569378,7.95505618
51,8.30075188,9.97752809
51,8.399179768,12.20224719
51,8.399179768,14.29213483
51,8.103896104,13.21348315
51,7.898838004,11.59550562
51,7.701982228,0.876404494
51,7.496924129,5.191011236
51,6.996582365,8.494382022
51,6.799726589,11.66292135
51,6.094326726,17.66292135
51,5.003417635,17.86516854
51,5.192071087,12.26966292
51,5.495557075,10.11235955
51,5.593984962,11.05617978
51,5.799043062,10.92134831
51,6.10252905,10.17977528
51,6.406015038,9.235955056
51,6.10252905,8.561797753
51,6.10252905,6.674157303
51,5.799043062,4.988764045
51,5.593984962,5.393258427
51,5.503759398,3.370786517
51,5.200273411,4.651685393
51,4.806561859,5.325842697
51,4.699931647,4.247191011
51,4.503075871,3.370786517
51,4.503075871,6.337078652
51,4.404647984,7.280898876
51,4.207792208,7.550561798
51,4.101161996,8.359550562
51,3.90430622,6.471910112
51,4.101161996,5.865168539
51,4.002734108,4.247191011
51,3.90430622,1.752808989
51,3.61722488,5.595505618
51,3.494190021,5.123595506
51,3.387559809,7.348314607
51,3.510594668,7.685393258
51,3.600820232,8.426966292
51,3.707450444,7.550561798
51,3.797676008,10.31460674
51,3.215311005,7.415730337
51,3.305536569,6.404494382
51,3.305536569,5.393258427
51,3.100478469,4.719101124
51,3.092276145,6.674157303
51,3.002050581,7.078651685
51,2.903622693,6.741573034
51,2.796992481,6.06741573
51,2.600136705,5.123595506
51,2.600136705,3.168539326
51,2.099794942,2.02247191
51,2.107997266,5.191011236
51,1.894736842,7.078651685
51,1.599453178,7.011235955
51,1.099111415,7.348314607
51,1.70608339,4.651685393
51,2.493506494,6.943820225
51,2.608339029,7.550561798
51,2.805194805,8.157303371
51,2.698564593,7.887640449
51,2.493506494,8.966292135
51,2.288448394,8.966292135
51,2.190020506,7.887640449
51,2.19822283,10.04494382
51,1.894736842,10.58426966
51,1.894736842,12
51,2.009569378,11.73033708
51,1.697881066,11.86516854
51,1.410799727,13.01123596
51,1.287764867,12.80898876
51,1.394395079,11.05617978
51,1.492822967,15.30337079
51,1.607655502,14.8988764
51,1.599453178,18.40449438
51,1.697881066,17.59550562
51,1.894736842,17.59550562
51,2.001367054,18.06741573
51,2.099794942,17.25842697
51,2.009569378,20.42696629
51,1.796308954,19.95505618
51,1.099111415,17.93258427
51,1.50102529,24.94382022
51,0.992481203,25.5505618
51,1.402597403,28.58426966
51,1.394395079,30.60674157
51,1.197539303,35.39325843
51,1.394395079,43.61797753
51,2.395078606,21.23595506
51,2.395078606,19.41573034
51,2.600136705,18.26966292
51,2.796992481,17.86516854
51,2.698564593,16.38202247
51,2.600136705,15.84269663
51,2.591934381,12.6741573
51,2.698564593,12.40449438
51,2.796992481,12.06741573
51,2.993848257,12.74157303
51,3.198906357,12.13483146
51,3.198906357,11.19101124
51,3.395762133,13.68539326
51,3.395762133,15.1011236
51,3.395762133,16.98876404
51,3.592617908,18.40449438
51,3.797676008,16.24719101
51,4.39644566,14.08988764
51,4.39644566,11.79775281
51,4.503075871,10.51685393
51,4.699931647,11.19101124
51,4.806561859,10.31460674
51,4.896787423,8.831460674
51,5.101845523,8.831460674
51,4.699931647,7.887640449
51,2.903622693,10.17977528
51,2.493506494,10.98876404
51,2.313055366,11.3258427
51,2.19822283,11.59550562
51,2.19822283,14.2247191
51,1.894736842,14.35955056
51,2.099794942,10.65168539
51,2.698564593,10.04494382
51,2.706766917,8.764044944
51,2.731373889,11.12359551
51,3.502392344,7.078651685
52,15.79233449,2.844248128
52,10.69965157,3.575187248
52,10.4989547,4.757167549
52,10.29825784,5.073006118
52,9.294773519,8.93566353
52,8.604878049,5.789075146
52,8.291289199,6.184147713
52,6.597909408,6.742736426
52,5.995818815,8.792614338
52,5.795121951,8.321051332
52,5.092682927,7.143021756
52,5.293379791,8.953167439
52,5.305923345,6.275947214
52,5.193031359,5.252819007
52,4.791637631,9.034102445
52,4.402787456,10.29564597
52,4.503135889,11.55504952
52,4.28989547,12.89456501
52,4.791637631,14.15221268
52,4.791637631,14.78213394
52,4.089198606,9.037175231
52,3.888501742,8.565612225
52,3.91358885,7.541880436
52,3.800696864,6.754972702
52,3.186062718,5.025377925
52,2.696864111,5.893659634
52,2.897560976,6.601443112
52,3.298954704,9.985514006
52,3.687804878,11.71609646
52,3.813240418,12.42420917
52,3.800696864,15.02268924
52,3.399303136,16.91420889
52,3.399303136,18.48901204
52,2.997909408,18.96320887
52,2.797212544,18.17668523
52,2.997909408,16.52226399
52,2.897560976,15.57782107
52,2.997909408,13.530138
52,2.797212544,12.03495295
52,2.596515679,10.69724821
52,2.082229965,9.754616039
52,2.195121951,11.56514582
52,1.705923345,13.61452989
52,1.580487805,13.37885813
52,1.593031359,16.92211035
52,1.593031359,19.91423633
52,1.981881533,19.04639359
52,2.107317073,18.33718346
52,2.282926829,16.99783259
52,2.395818815,17.86348048
52,2.596515679,15.18543719
52,2.395818815,20.54064583
52,2.082229965,20.46327746
52,1.793728223,21.17320091
52,1.593031359,23.3000631
52,1.480139373,24.87536009
52,1.894076655,23.61370682
52,2.195121951,22.82498834
52,2.997909408,23.60887816
52,1.793728223,26.29131115
52,1.705923345,28.18145902
52,1.593031359,30.30793712
52,1.894076655,30.62158084
52,1.191637631,32.67189772
52,1.291986063,35.42736426
52,1.492682927,37.86743121
52,1.793728223,36.99997256
52,0.990940767,39.4444292
52,1.392334495,41.56865758
52,1.492682927,45.82018711
52,1.091289199,46.29438393
52,0.890592334,58.18502565
52,2.922648084,17.62495542
53,3.256972112,12.34700486
53,3.496015936,12.98939558
53,3.426294821,24.68022755
53,3.406374502,30.10049549
53,3.854581673,23.77449284
53,3.774900398,15.5974209
53,3.784860558,10.25127102
53,3.934262948,11.79524117
53,4.043824701,14.80542752
53,4.073705179,13.87153628
53,4.233067729,11.07478564
53,4.402390438,10.64883235
53,4.69123506,10.27960024
53,4.780876494,9.550440415
53,4.750996016,8.615936839
53,4.581673307,14.93669842
53,4.581673307,15.88205908
53,4.402390438,21.09287945
53,4.203187251,28.53132913
53,4.402390438,27.85079229
53,4.352589641,32.05322569
53,4.701195219,27.47581719
53,4.721115538,24.92955561
53,4.750996016,20.3969117
53,4.950199203,17.16865495
53,5.219123506,11.65656521
53,5.398406375,9.260907028
53,5.707171315,12.18523588
53,6.105577689,9.688658043
53,6.225099602,8.705667495
53,6.25498008,13.3905319
53,6.324701195,14.98209965
53,6.354581673,17.00387604
53,6.334661355,20.27602483
53,5.727091633,21.41809111
53,5.577689243,22.83600669
53,5.607569721,24.48657959
53,5.388446215,23.37463106
53,5.458167331,20.91614867
53,5.129482072,28.35871681
53,6.374501992,25.49316424
53,6.752988048,20.01758277
53,7.001992032,21.69538336
53,6.752988048,12.01054966
53,6.862549801,11.71438629
53,7.051792829,9.896881139
53,7.430278884,7.69217768
53,7.978087649,7.420362361
53,8.605577689,6.163303298
53,8.535856574,14.87113745
53,8.376494024,27.94332886
53,9.731075697,30.17772896
53,3.025553663,19.0494796
53,2.795570698,12.92719178
53,2.497444634,15.75392965
53,2.595400341,10.6150983
53,2.297274276,14.16088357
53,2.199318569,14.78279154
53,2.199318569,7.820573588
53,2.097103918,3.986068244
53,1.999148211,5.19425857
53,1.999148211,5.425114506
53,1.901192504,12.12474058
53,1.999148211,13.15878838
53,1.901192504,15.44309063
53,1.798977853,14.82459174
53,1.701022147,15.14623553
53,1.701022147,14.5084993
53,1.701022147,13.23302683
53,1.701022147,11.31981813
53,1.60306644,10.95034563
53,1.300681431,10.90734745
53,1.202725724,15.62657918
53,1.202725724,12.43748139
53,1.202725724,11.16184227
53,1.202725724,3.508007572
53,1.253833049,2.347532413
53,1.100511073,3.047208633
53,1.100511073,3.809010791
53,1.002555366,4.130730051
53,1.002555366,7.802490096
53,0.900340716,16.50384946
53,0.900340716,8.536473861
53,0.900340716,6.260080831
53,0.806643952,7.798839049
53,0.755536627,7.27331673
53,0.755536627,16.16292607
53,0.704429302,5.577986536
53,0.700170358,13.17412048
53,0.602214651,22.89659529
53,0.602214651,7.632198432
53,1.803236797,9.505398244
54,0.392302443,68.67838653
54,0.62986798,34.32138884
54,0.777690429,38.90076652
54,0.799492251,34.98912279
54,0.970212335,22.24745488
54,1.094963455,23.34537405
54,1.181463374,28.58031069
54,1.301507062,33.02390695
54,1.288082604,19.81851591
54,1.297016769,16.34515794
54,1.181463374,15.42710796
54,1.181463374,17.48549069
54,1.418959439,17.31784004
54,1.716016961,16.98734562
54,1.716016961,20.01037512
54,2.004766469,15.72724744
54,2.309948255,15.87949987
54,2.416097447,11.89361312
54,2.407761736,9.904120134
54,2.812909257,11.01136108
54,3.33197465,12.36090331
54,3.25233387,13.61103696
54,3.174596663,15.27919306
54,3.485089083,13.22327141
54,3.33197465,11.33426351
54,3.49715452,10.69765784
54,2.812909257,18.34840537
54,3.595193968,14.56062162
54,4.243921622,12.48056681
54,4.362895986,13.61103696
54,4.547640404,14.42101458
54,5.368230367,13.61103696
54,5.368230367,10.9057843
54,7.151695344,9.5297059
55,6.29324003,17.65476433
55,5.73256474,20.39968357
55,5.258059738,20.39968357
55,4.723853661,25.70643433
55,4.347843679,25.70643433
55,4.214688463,24.02996499
55,3.390052149,22.24745488
55,2.606964303,31.47081209
55,2.317945334,38.5277865
55,2.178142575,38.90076652
55,2.111435704,33.34360498
55,1.903486139,37.07128642
55,1.579425196,47.16720777
55,1.292541967,43.24971636
55,1.091185752,39.2773573
55,0.88990437,42.42433688
55,0.993970187,50.94633778
55,1.292541967,89.08217149
55,0.552349396,86.54430482
55,0.399140414,102.9324479
55,0.399140414,78.59546533
55,0.400522245,41.21570771
55,0.399140414,58.8673488
55,0.496232041,50.94633778
55,0.701097812,40.04151125
55,0.701097812,45.38410399
55,0.593927704,49.97407565
55,0.793985155,42.83503866
55,0.791245849,28.58031069
55,1.297016769,22.68028646
55,1.297016769,27.49986387
55,3.141852129,17.48549069
55,3.241113083,17.48549069
56,0.600117647,61.18019807
56,0.396391038,55.56097708
56,0.69626848,27.23619554
56,0.69626848,34.32138884
56,0.69626848,56.09885212
56,0.799492251,88.22805283
56,1.102558143,20.20409168
56,1.094963455,17.82567668
56,1.094963455,14.28274608
56,1.385043504,17.9982436
56,1.394650192,19.81851591
56,1.414063926,22.24745488
56,1.414063926,30.87022174
56,1.595886042,19.81851591
56,1.807322467,22.03414659
56,1.72195784,28.03488279
56,1.923324363,10.29324479
56,2.11874553,10.29324479
56,2.104151098,12.97091793
56,1.78868075,4.902036821
56,2.783895366,2.67164188
56,3.401788566,4.671496921
56,2.942171047,7.346978799
56,3.196615725,7.346978799
56,3.077372812,8.407873956
56,3.163644074,9.5297059
56,3.056175124,11.01136108
56,2.962578001,12.00875288
56,3.390052149,9.347840576
56,3.461082947,8.327259373
56,3.645239593,7.935633278
56,3.906113339,8.908217149
56,4.332843303,7.206768735
56,4.485205685,7.206768735
56,4.214688463,6.118019807
56,3.906113339,6.118019807
56,4.595036131,4.242433688
56,4.873095001,5.609885212
56,5.221840951,6.00126325
56,5.221840951,7.418103475
56,5.442956918,8.090023642
56,5.653862153,8.090023642
56,5.995993636,5.29479771
56,5.772325917,3.671584743
56,7.480337635,3.890076652
56,9.794772912,3.965759377
56,7.276351929,6.358391727
56,2.407761736,21.61364597
56,2.407761736,18.34840537
56,2.589006902,15.13269636
56,2.270374817,14.14580331
56,2.301978766,11.77957732
56,2.23920476,11.55477535
56,2.458210882,14.01017353
56,2.466721249,12.48056681
56,2.432855545,8.407873956
56,2.309948255,9.169445979
56,2.680048103,9.904120134
56,2.774290725,8.822805283
56,2.483830475,6.73677252
56,3.297606833,8.489268953
57,2.711338584,57.78213037
57,5.899903893,13.08795514
57,5.991137716,8.944169034
57,6.535428086,7.008255224
57,5.60570689,7.721388017
57,5.663348614,6.576704505
57,5.138846534,6.252036097
57,5.138846534,3.966591597
57,4.932805674,11.47015699
57,5.009084666,12.79504621
57,4.958102058,9.870183446
57,4.686832744,9.272475691
57,4.545176206,9.520348763
57,4.521986582,7.269312076
57,4.430405206,5.336566017
57,4.362938421,4.619437365
57,4.145381757,6.312770881
57,4.145381757,7.787926933
57,4.274578162,7.855340597
57,4.166640078,9.182913476
57,4.231071383,10.2436089
57,4.340678579,21.76935168
57,3.839217394,18.93529027
57,4.020090231,15.01358983
57,3.742272677,13.56073231
57,3.66648243,15.1514919
57,3.629164867,13.4443556
57,3.878694862,10.59695857
57,3.938673493,9.25234003
57,3.819629593,8.552790209
57,3.858905645,7.284852642
57,3.958871775,5.051303439
57,3.61064876,6.072616334
57,3.61064876,7.491653538
57,3.501519198,8.847815686
57,3.483654343,7.245646403
57,3.34397803,12.8358524
57,3.209902007,13.93054146
57,3.242908422,15.69941262
57,3.128848238,20.09024858
57,3.226363007,18.8941713
57,3.293055499,22.37474263
57,3.430604802,15.58160933
57,6.337898931,1.388841361
57,3.309942926,3.985658657
57,3.293055499,1.738343697
57,2.882977255,6.481276077
57,2.897761722,8.196336101
57,2.824589859,9.251985088
57,2.795841102,10.86230448
57,2.795841102,15.41434379
57,2.795841102,17.73071578
57,2.882977255,15.54777305
57,2.957661662,18.22449414
57,2.86826822,23.90643323
57,3.08120173,14.09647955
57,3.09700273,11.31008618
57,3.0187998,11.90365868
57,2.972829124,9.607426011
57,3.177231532,10.37650395
57,3.242908422,8.659208306
57,3.209902007,7.68356519
57,2.697505254,6.000901715
57,2.589349406,6.744660643
57,2.523965314,5.754039162
57,2.485530042,5.729295698
57,2.472848794,3.546009147
57,2.697505254,2.778495916
57,2.42276751,8.262634665
57,2.447680068,12.32072921
57,2.523965314,12.42737961
57,2.6293901,13.17156895
57,2.656427293,11.21890477
57,2.697505254,9.13314171
57,2.536908697,20.79415405
57,2.385873292,19.05699147
57,2.232381725,14.8118327
57,2.056956826,21.52272239
57,2.005016267,20.39439539
57,2.02563322,13.12868813
57,2.121064655,11.97388655
57,1.934495458,12.08386849
57,2.005016267,6.65427914
57,2.099476398,6.509017455
57,2.164909408,7.041403014
57,2.243829812,7.030066666
57,2.255336606,8.289304006
57,2.31376179,8.156499668
57,2.325627209,10.31485342
57,2.31376179,6.384129306
57,2.301956908,5.048268401
57,1.856932311,7.491078753
57,1.77338478,7.394854527
57,1.856932311,5.278873976
57,1.895317156,4.724643445
57,1.924625605,5.08910286
57,1.702281329,6.281607106
57,1.667805935,6.777081638
57,1.719785353,4.336924682
57,1.650830959,4.388585346
57,1.609145552,4.618905747
57,1.544627234,5.191378443
57,1.576556387,5.936255467
57,1.609145552,6.554539255
57,1.5367465,8.866050542
57,1.560510151,10.24243004
57,1.576556387,12.82092423
57,1.56851275,17.13817996
57,1.475131005,17.44531043
57,1.445255966,14.73155196
57,1.437882227,18.3608699
57,1.41598597,28.81546728
57,1.366182645,32.05725602
57,1.304715037,14.65226844
57,1.33168494,16.17835843
57,1.401574024,14.60512741
57,1.430546109,11.36401681
57,1.401574024,7.252691631
57,1.452667519,5.102657111
57,1.380230673,4.424083757
57,1.220778159,16.16078281
57,1.196054392,19.36579197
57,1.096443337,29.44197134
57,1.063304035,32.42086921
57,1.124847036,19.03482807
57,1.102066111,17.23928987
57,1.057879026,16.84464001
57,1,18.20260062
57,1.010282686,13.95871602
57,1.036454368,14.22432066
57,1.096443337,10.30285718
57,1.119108033,6.96920067
57,1.020671106,6.332174874
57,1.020671106,3.036312419
57,1.119108033,3.341769766
57,1.227038547,4.381351832
57,1.284846667,5.872530921
57,1.227038547,8.822959113
57,1.239655799,9.601285119
57,1.284846667,8.937766296
57,1.171831342,11.52396667
58,1.010282686,17.83395309
58,1.031166347,19.01414928
58,1,25.83071984
58,1.031166347,42.52888113
58,1.102066111,21.26773369
58,1.142241234,18.4595125
58,1.119108033,17.31374226
58,1.153986542,7.029527295
58,1.119108033,6.274542266
58,1.298058342,11.58632293
58,1.208353044,17.69085521
58,1.220778159,21.38281353
58,1.265280855,19.22047736
58,1.29143561,20.49242947
58,1.252402791,27.83896333
58,1.183880916,45.78555129
58,1.171831342,73.65771763
58,1.359212341,45.95918562
58,1.394423152,55.79045729
58,1.380230673,75.34391735
58,1.318131013,25.13182089
58,1.387308763,25.19972338
58,1.475131005,23.90459905
58,1.452667519,14.5816138
58,1.46011708,12.11605251
58,1.430546109,11.76879978
58,1.380230673,13.5591717
58,1.634028754,17.53970711
58,1.64240837,13.58868022
58,1.711010957,13.42871974
58,1.560510151,21.3604034
58,1.584641274,22.21679119
58,1.56851275,31.07205061
58,1.64240837,25.51424974
58,1.711010957,21.91991704
58,1.702281329,28.29332345
58,1.77338478,23.47144144
58,1.77338478,26.99858411
58,1.847458188,43.55144974
58,1.964409745,33.48778828
58,1.934495458,27.99067393
58,1.994786614,23.70036163
58,1.954387268,20.01357959
58,1.924625605,19.92751738
58,1.924625605,15.06089365
58,1.984609154,14.1642401
58,2.056956826,13.18538781
58,1.838032401,17.71077428
58,1.838032401,14.86743381
58,1.914806108,7.045095766
58,2.232381725,12.43389695
58,2.142874898,19.14933138
58,2.131941886,23.86702929
58,2.198386726,21.67407628
58,2.278527525,20.17623954
58,2.373700495,19.25294853
58,2.337553476,30.2154915
58,2.361589805,27.60217016
58,2.511087968,27.11622481
58,2.576138469,23.19603491
58,2.602628092,20.4610074
58,2.447680068,21.56956181
58,2.498276322,17.38073535
58,2.410406478,10.66506752
58,2.325627209,61.47219358
58,2.088764807,53.70030575
58,2.683742502,46.16121405
58,2.725242854,26.4815797
58,2.810178717,25.79210176
58,2.972829124,25.5985662
58,3.226363007,23.3093246
58,3.326916955,21.16761467
58,3.378363107,19.14002834
58,3.448197609,15.42301926
58,3.413101755,12.7600795
58,3.519475668,10.43265128
58,3.003397793,17.06579187
58,3.049841171,12.95375163
58,2.988074368,10.19916815
58,2.86826822,15.70764593
58,2.86826822,19.37817815
58,2.781576638,17.29692378
58,3.309942926,3.345789142
58,3.898585561,9.779974276
58,4.124231896,5.169649465
58,4.453125183,7.495869976
58,4.686832744,8.64559903
58,5.138846534,6.94420283
58,5.353493619,9.738292108
58,5.271969923,16.39139154
58,5.034772223,16.75719809
58,4.857688269,15.64950294
58,4.568484751,12.91257062
58,4.453125183,12.67145973
58,4.296499028,18.01065365
58,4.318532308,19.80101647
58,4.430405206,19.48378104
58,4.453125183,22.18357608
58,4.545176206,23.65161696
58,4.591912827,28.58754475
58,4.082255345,22.1594766
58,3.958871775,16.60404461
58,4.020090231,13.5171031
58,3.819629593,34.68327457
58,3.704183719,22.59296657
58,3.555665332,22.07575784
58,3.519475668,25.91807066
58,3.501519198,32.30333945
58,6.114981159,8.891369608
58,6.052742705,18.92609121
58,3.629164867,23.53666364
59,1.020671106,11.480429
59,1.102066111,7.707478365
59,1.142241234,5.422623943
59,1.189952087,6.846505583
59,1.165852624,7.922122041
59,1.13061547,10.76220198
59,1.148098869,20.29449448
59,1.183880916,19.08625738
59,1.239655799,15.13329005
59,1.252402791,12.44646439
59,1.324890644,13.72068611
59,1.359212341,16.08285397
59,1.408761567,13.01551985
59,1.380230673,10.61282522
59,1.490299315,18.98426562
59,1.552548382,8.387722914
59,1.56851275,5.791021615
59,1.711010957,10.51071988
59,1.702281329,15.60553808
59,1.764336918,17.30533098
59,1.667805935,20.05636526
59,1.634028754,22.40910363
59,1.819324854,24.77000707
59,1.828654705,20.58172096
59,1.954387268,15.12593806
59,1.964409745,11.31558347
59,2.078107867,11.23067501
59,2.067505299,13.99750435
59,2.164909408,14.68471919
59,2.232381725,15.88581175
59,2.325627209,12.72520835
59,2.337553476,14.48849312
59,2.398108513,12.39389313
59,2.460232246,11.3708489
59,2.325627209,8.361057678
59,2.255336606,9.207017912
59,2.176011483,10.24282298
59,2.562994933,5.778889488
59,2.589349406,8.320739857
59,2.642874122,7.987121723
59,2.697505254,8.819011102
59,2.562994933,12.05176996
59,2.824589859,9.581538102
59,2.86826822,11.46326524
59,2.839074903,16.60340764
59,3.0187998,9.648918198
59,3.0187998,4.791510974
59,2.897761722,3.930187904
59,3.259538685,6.477878856
59,3.242908422,8.361378441
59,3.378363107,6.030210184
